闡 [U+95E1]
门 [U+95E8]
闪 [U+95EA]
闭 [U+95ED]
问 [U+95EE]
闯 [U+95EF]
闰 [U+95F0]
闲 [U+95F2]
间 [U+95F4]
闷 [U+95F7]
闸 [U+95F8]
闹 [U+95F9]
闺 [U+95FA]
闻 [U+95FB]
闽 [U+95FD]
阀 [U+9600]
阁 [U+9601]
阂 [U+9602]
阅 [U+9605]
阉 [U+9609]
阎 [U+960E]
阐 [U+9610]
阑 [U+9611]
阔 [U+9614]
阜 [U+961C]
队 [U+961F]
阮 [U+962E]
防 [U+9632]
阳 [U+9633]
阴 [U+9634]
阵 [U+9635]
阶 [U+9636]
阻 [U+963B]
阿 [U+963F]
陀 [U+9640]
附 [U+9644]
际 [U+9645]
陆 [U+9646]
陇 [U+9647]
陈 [U+9648]
陋 [U+964B]
陌 [U+964C]
降 [U+964D]
限 [U+9650]
陕 [U+9655]
陛 [U+965B]
陝 [U+965D]
陡 [U+9661]
院 [U+9662]
陣 [U+9663]
除 [U+9664]
陨 [U+9668]
险 [U+9669]
陪 [U+966A]
陰 [U+9670]
陳 [U+9673]
陵 [U+9675]
陶 [U+9676]
陷 [U+9677]
陸 [U+9678]
陽 [U+967D]
隅 [U+9685]
隆 [U+9686]
隊 [U+968A]
隋 [U+968B]
階 [U+968E]
随 [U+968F]
隐 [U+9690]
隔 [U+9694]
隕 [U+9695]
隘 [U+9698]
隙 [U+9699]
際 [U+969B]
障 [U+969C]
隧 [U+96A7]
隨 [U+96A8]
險 [U+96AA]
隱 [U+96B1]
隴 [U+96B4]
隶 [U+96B6]
隸 [U+96B8]
难 [U+96BE]
雀 [U+96C0]
雁 [U+96C1]
雄 [U+96C4]
雅 [U+96C5]
集 [U+96C6]
雇 [U+96C7]
雌 [U+96CC]
雍 [U+96CD]
雏 [U+96CF]
雕 [U+96D5]
雖 [U+96D6]
雙 [U+96D9]
雛 [U+96DB]
雜 [U+96DC]
雞 [U+96DE]
離 [U+96E2]
難 [U+96E3]
雨 [U+96E8]
雪 [U+96EA]
雲 [U+96F2]
零 [U+96F6]
雷 [U+96F7]
雹 [U+96F9]
電 [U+96FB]
雾 [U+96FE]
需 [U+9700]
霄 [U+9704]
震 [U+9707]
霉 [U+9709]
霍 [U+970D]
霓 [U+9713]
霖 [U+9716]
霜 [U+971C]
霞 [U+971E]
霧 [U+9727]
露 [U+9732]
霸 [U+9738]
霹 [U+9739]
靈 [U+9748]
青 [U+9752]
靓 [U+9753]
靖 [U+9756]
静 [U+9759]
靛 [U+975B]
靜 [U+975C]
非 [U+975E]
靠 [U+9760]
靡 [U+9761]
面 [U+9762]
革 [U+9769]
靳 [U+9773]
靴 [U+9774]
靶 [U+9776]
鞋 [U+978B]
鞍 [U+978D]
鞏 [U+978F]
鞘 [U+9798]
鞠 [U+97A0]
鞭 [U+97AD]
韋 [U+97CB]
韌 [U+97CC]
韓 [U+97D3]
韦 [U+97E6]
韧 [U+97E7]
韩 [U+97E9]
韭 [U+97ED]
音 [U+97F3]
韵 [U+97F5]
韶 [U+97F6]
韻 [U+97FB]
響 [U+97FF]
頁 [U+9801]
頂 [U+9802]
頃 [U+9803]
項 [U+9805]
順 [U+9806]
須 [U+9808]
頌 [U+980C]
預 [U+9810]
頑 [U+9811]
頒 [U+9812]
頓 [U+9813]
頗 [U+9817]
領 [U+9818]
頤 [U+9824]
頭 [U+982D]
頰 [U+9830]
頸 [U+9838]
頹 [U+9839]
頻 [U+983B]
顆 [U+9846]
題 [U+984C]
額 [U+984D]
顏 [U+984F]
願 [U+9858]
顛 [U+985B]
類 [U+985E]
顧 [U+9867]
顫 [U+986B]
顯 [U+986F]
顱 [U+9871]
顴 [U+9874]
页 [U+9875]
顶 [U+9876]
顷 [U+9877]
项 [U+9879]
顺 [U+987A]
须 [U+987B]
顽 [U+987D]
顾 [U+987E]
顿 [U+987F]
颁 [U+9881]
颂 [U+9882]
预 [U+9884]
颅 [U+9885]
领 [U+9886]
颇 [U+9887]
颈 [U+9888]
颊 [U+988A]
颐 [U+9890]
频 [U+9891]
颓 [U+9893]
颖 [U+9896]
颗 [U+9897]
题 [U+9898]
颜 [U+989C]
额 [U+989D]
颠 [U+98A0]
颤 [U+98A4]
颧 [U+98A7]
風 [U+98A8]
飄 [U+98C4]
风 [U+98CE]
飘 [U+98D8]
飛 [U+98DB]
飞 [U+98DE]
食 [U+98DF]
飯 [U+98EF]
飲 [U+98F2]
飼 [U+98FC]
飽 [U+98FD]
飾 [U+98FE]
餃 [U+9903]
餅 [U+9905]
養 [U+990A]
餌 [U+990C]
餐 [U+9910]
餒 [U+9912]
餓 [U+9913]
餞 [U+991E]
餡 [U+9921]
館 [U+9928]
餾 [U+993E]
饅 [U+9945]
饋 [U+994B]
饑 [U+9951]
饒 [U+9952]
饞 [U+995E]
饥 [U+9965]
饭 [U+996D]
饮 [U+996E]
饯 [U+996F]
饰 [U+9970]
饱 [U+9971]
饲 [U+9972]
饵 [U+9975]
饶 [U+9976]
饺 [U+997A]
饼 [U+997C]
饿 [U+997F]
馁 [U+9981]
馅 [U+9985]
馆 [U+9986]
馈 [U+9988]
馋 [U+998B]
馏 [U+998F]
馒 [U+9992]
首 [U+9996]
香 [U+9999]
馬 [U+99AC]
馭 [U+99AD]
馮 [U+99AE]
馱 [U+99B1]
馳 [U+99B3]
馴 [U+99B4]
駁 [U+99C1]
駐 [U+99D0]
駒 [U+99D2]
駕 [U+99D5]
駛 [U+99DB]
駝 [U+99DD]
駭 [U+99ED]
駱 [U+99F1]
駿 [U+99FF]
騁 [U+9A01]
騎 [U+9A0E]
験 [U+9A13]
騙 [U+9A19]
騰 [U+9A30]
騷 [U+9A37]
騾 [U+9A3E]
驅 [U+9A45]
驕 [U+9A55]
驗 [U+9A57]
驚 [U+9A5A]
驟 [U+9A5F]
驢 [U+9A62]
马 [U+9A6C]
驭 [U+9A6D]
驮 [U+9A6E]
驯 [U+9A6F]
驰 [U+9A70]
驱 [U+9A71]
驳 [U+9A73]
驴 [U+9A74]
驶 [U+9A76]
驹 [U+9A79]
驻 [U+9A7B]
驼 [U+9A7C]
驾 [U+9A7E]
骂 [U+9A82]
骄 [U+9A84]
骆 [U+9A86]
骇 [U+9A87]
骋 [U+9A8B]
验 [U+9A8C]
骏 [U+9A8F]
骑 [U+9A91]
骗 [U+9A97]
骚 [U+9A9A]
骡 [U+9AA1]
骤 [U+9AA4]
骨 [U+9AA8]
骸 [U+9AB8]
髒 [U+9AD2]
髓 [U+9AD3]
體 [U+9AD4]
高 [U+9AD8]
鬃 [U+9B03]
鬥 [U+9B25]
鬧 [U+9B27]
鬼 [U+9B3C]
魁 [U+9B41]
魂 [U+9B42]
魄 [U+9B44]
魏 [U+9B4F]
魔 [U+9B54]
魚 [U+9B5A]
魯 [U+9B6F]
鮑 [U+9B91]
鮮 [U+9BAE]
鯉 [U+9BC9]
鯨 [U+9BE8]
鰓 [U+9C13]
鱉 [U+9C49]
鱗 [U+9C57]
鱼 [U+9C7C]
鲁 [U+9C81]
鲍 [U+9C8D]
鲜 [U+9C9C]
鲤 [U+9CA4]
鲸 [U+9CB8]
鳃 [U+9CC3]
鳖 [U+9CD6]
鳞 [U+9CDE]
鳥 [U+9CE5]
鳳 [U+9CF3]
鳴 [U+9CF4]
鴉 [U+9D09]
鴕 [U+9D15]
鴛 [U+9D1B]
鴦 [U+9D26]
鴨 [U+9D28]
鴻 [U+9D3B]
鴿 [U+9D3F]
鵑 [U+9D51]
鵝 [U+9D5D]
鵬 [U+9D6C]
鵲 [U+9D72]
鶴 [U+9DB4]
鷗 [U+9DD7]
鷹 [U+9DF9]
鸟 [U+9E1F]
鸡 [U+9E21]
鸣 [U+9E23]
鸥 [U+9E25]
鸦 [U+9E26]
鸭 [U+9E2D]
鸯 [U+9E2F]
鸳 [U+9E33]
鸵 [U+9E35]
鸽 [U+9E3D]
鸿 [U+9E3F]
鹃 [U+9E43]
鹅 [U+9E45]
鹊 [U+9E4A]
鹏 [U+9E4F]
鹤 [U+9E64]
鹰 [U+9E70]
鹵 [U+9E75]
鹹 [U+9E79]
鹽 [U+9E7D]
鹿 [U+9E7F]
麓 [U+9E93]
麗 [U+9E97]
麥 [U+9EA5]
麦 [U+9EA6]
麻 [U+9EBB]
麼 [U+9EBC]
黃 [U+9EC3]
黄 [U+9EC4]
黍 [U+9ECD]
黎 [U+9ECE]
黑 [U+9ED1]
黔 [U+9ED4]
默 [U+9ED8]
點 [U+9EDE]
黨 [U+9EE8]
黴 [U+9EF4]
鼎 [U+9F0E]
鼓 [U+9F13]
鼠 [U+9F20]
鼻 [U+9F3B]
齊 [U+9F4A]
齋 [U+9F4B]
齐 [U+9F50]
齒 [U+9F52]
齡 [U+9F61]
齧 [U+9F67]
齲 [U+9F72]
齿 [U+9F7F]
龄 [U+9F84]
龋 [U+9F8B]
龍 [U+9F8D]
龐 [U+9F90]
龔 [U+9F94]
龙 [U+9F99]
龚 [U+9F9A]
龜 [U+9F9C]
龟 [U+9F9F]
！ [U+FF01]
＃ [U+FF03]
＄ [U+FF04]
％ [U+FF05]
＆ [U+FF06]
（ [U+FF08]
） [U+FF09]
， [U+FF0C]
０ [U+FF10]
１ [U+FF11]
２ [U+FF12]
３ [U+FF13]
４ [U+FF14]
５ [U+FF15]
６ [U+FF16]
７ [U+FF17]
８ [U+FF18]
９ [U+FF19]
？ [U+FF1F]
Ａ [U+FF21]
Ｂ [U+FF22]
Ｃ [U+FF23]
Ｄ [U+FF24]
Ｅ [U+FF25]
Ｆ [U+FF26]
Ｇ [U+FF27]
Ｈ [U+FF28]
Ｉ [U+FF29]
Ｊ [U+FF2A]
Ｋ [U+FF2B]
Ｌ [U+FF2C]
Ｍ [U+FF2D]
Ｎ [U+FF2E]
Ｏ [U+FF2F]
Ｐ [U+FF30]
Ｑ [U+FF31]
Ｒ [U+FF32]
Ｓ [U+FF33]
Ｔ [U+FF34]
Ｕ [U+FF35]
Ｖ [U+FF36]
Ｗ [U+FF37]
Ｘ [U+FF38]
Ｙ [U+FF39]
Ｚ [U+FF3A]
ａ [U+FF41]
ｂ [U+FF42]
ｃ [U+FF43]
ｄ [U+FF44]
ｅ [U+FF45]
ｆ [U+FF46]
ｇ [U+FF47]
ｈ [U+FF48]
ｉ [U+FF49]
ｊ [U+FF4A]
ｋ [U+FF4B]
ｌ [U+FF4C]
ｍ [U+FF4D]
ｎ [U+FF4E]
ｏ [U+FF4F]
ｐ [U+FF50]
ｑ [U+FF51]
ｒ [U+FF52]
ｓ [U+FF53]
ｔ [U+FF54]
ｕ [U+FF55]
ｖ [U+FF56]
ｗ [U+FF57]
ｘ [U+FF58]
ｙ [U+FF59]
ｚ [U+FF5A]
～ [U+FF5E]
